"","CD_GEOCMU","NM_MUNICIP","1","2","order","COD_MUN_TSE","UF","pair","two_states"
"34612","2910701","EUCLIDES DA CUNHA",-38.9158095963602,-10.4659623958163,3,35130,"BA",4624,FALSE
"44540","2918100","JEREMOABO",-38.552569026509,-9.93899053045144,4,36633,"BA",4624,FALSE
"54261","2919900","MACURURÉ",-38.9146238693248,-9.28087834886688,5,36994,"BA",4624,FALSE
"63490","2921500","MONTE SANTO",-39.4728306200278,-10.3712203437743,6,37311,"BA",4624,FALSE
"72470","2923050","NOVO TRIUNFO",-38.4494289444852,-10.3681597003613,7,37621,"BA",4624,FALSE
"81491","2932002","UAUÁ",-39.4600877685677,-9.90379583837118,8,39390,"BA",4624,FALSE
"14873","2906857","CAPELA DO ALTO ALEGRE",-39.8184500635213,-11.6851044616838,1,30813,"BA",4625,FALSE
"24626","2911253","GAVIÃO",-39.7512498811266,-11.5085721669623,2,30937,"BA",4625,FALSE
"34613","2920106","MAIRI",-40.1708778794823,-11.7348492296909,3,37036,"BA",4625,FALSE
"44541","2922730","NOVA FÁTIMA",-39.6388935496984,-11.6222315351132,4,37567,"BA",4625,FALSE
"54262","2924058","PÉ DE SERRA",-39.6048119935626,-11.87024654525,5,39810,"BA",4625,FALSE
"63491","2924652","PINTADAS",-39.9012317120993,-11.8788060136317,6,39837,"BA",4625,FALSE
"72471","2929370","SÃO JOSÉ DO JACUÍPE",-39.9180416807615,-11.440459610302,7,38865,"BA",4625,FALSE
"81492","2933059","VÁRZEA DA ROÇA",-40.0543700755681,-11.5998478895085,8,39977,"BA",4625,FALSE
"34614","2906873","CAPIM GROSSO",-39.9773021986672,-11.3274521622795,1,30830,"BA",4626,FALSE
"14874","2905107","CAÉM",-40.2914542277887,-11.1418450098714,2,34010,"BA",4626,FALSE
"24627","2905503","CALDEIRÃO GRANDE",-40.2235839225198,-11.0371219495517,3,34096,"BA",4626,FALSE
"44542","2917508","JACOBINA",-40.5594170212799,-11.1391100926369,4,36510,"BA",4626,FALSE
"54263","2925253","PONTO NOVO",-40.1194728789724,-10.956680011548,5,38067,"BA",4626,FALSE
"63492","2925808","QUEIMADAS",-39.763805292035,-11.0590503794533,6,38172,"BA",4626,FALSE
"72472","2925931","QUIXABEIRA",-40.111611210621,-11.3782893950808,7,39845,"BA",4626,FALSE
"81493","2928000","SANTALUZ",-39.4957729770733,-11.2217950900117,8,38610,"BA",4626,FALSE
"9838","2929370","SÃO JOSÉ DO JACUÍPE",-39.9180416807615,-11.440459610302,9,38865,"BA",4626,FALSE
"14875","2907004","CARDEAL DA SILVA",-37.9375358828541,-12.0367999059399,1,34398,"BA",4627,FALSE
"24628","2910503","ENTRE RIOS",-38.0450413295522,-12.072186848172,2,35092,"BA",4627,FALSE
"34615","2910602","ESPLANADA",-37.8878066386318,-11.935593390141,3,35114,"BA",4627,FALSE
"63493","2907202","CASA NOVA",-41.3364820498817,-9.24025146409473,1,34436,"BA",4628,TRUE
"14876","2203453","DOM INOCÊNCIO",-41.922535249358,-8.9179681111203,2,10685,"PI",4628,TRUE
"24629","2205565","LAGOA DO BARRO DO PIAUÍ",-41.5999615500282,-8.56883209663703,3,10340,"PI",4628,TRUE
"34616","2208650","QUEIMADA NOVA",-41.3511760447207,-8.51600999786267,4,10421,"PI",4628,TRUE
"44543","2600203","AFRÂNIO",-41.0053952936476,-8.61892909940865,5,23035,"PE",4628,TRUE
"54264","2611101","PETROLINA",-40.5723591858236,-9.01979486322448,6,25216,"PE",4628,TRUE
"72473","2926004","REMANSO",-42.2542195234541,-9.59843644670645,7,38210,"BA",4628,TRUE
"81494","2930204","SENTO SÉ",-41.6405028598806,-10.1159671972168,8,39039,"BA",4628,TRUE
"9839","2930774","SOBRADINHO",-40.8653354592838,-9.66341243172223,9,39985,"BA",4628,TRUE
"24630","2907301","CASTRO ALVES",-39.3641185245301,-12.7321630707136,1,34452,"BA",4629,FALSE
"14877","2904852","CABACEIRAS DO PARAGUAÇU",-39.193855729059,-12.5656916671443,2,33960,"BA",4629,FALSE
"34617","2908309","CONCEIÇÃO DO ALMEIDA",-39.2419351078095,-12.8560525259698,3,34657,"BA",4629,FALSE
"44544","2925956","RAFAEL JAMBEIRO",-39.5832758586866,-12.4702268210989,4,39853,"BA",4629,FALSE
"54265","2928505","SANTA TERESINHA",-39.5727846335655,-12.7342529431086,5,38695,"BA",4629,FALSE
"63494","2928802","SANTO ESTÊVÃO",-39.2700828803325,-12.4680777640903,6,38750,"BA",4629,FALSE
"72474","2929602","SAPEAÇU",-39.2139655421411,-12.7263665898438,7,38911,"BA",4629,FALSE
"81495","2933174","VARZEDO",-39.3909185540236,-12.9560147072004,8,39624,"BA",4629,FALSE
"44545","2907400","CATOLÂNDIA",-44.7016460018046,-12.2731330459526,1,34479,"BA",4630,FALSE
"14878","2901403","ANGICAL",-44.6477239081682,-11.9966394324494,2,33278,"BA",4630,FALSE
"24631","2902500","BAIANÓPOLIS",-44.4402303763644,-12.6571247537425,3,33499,"BA",4630,FALSE
"34618","2903201","BARREIRAS",-45.5200090830459,-12.0099564901022,4,33634,"BA",4630,FALSE
"54266","2909703","CRISTÓPOLIS",-44.2588454170907,-12.1939949240066,5,34932,"BA",4630,FALSE
"63495","2928901","SÃO DESIDÉRIO",-45.4901886141767,-12.8043933674629,6,38776,"BA",4630,FALSE
"34619","2907509","CATU",-38.4161303594401,-12.3329748896508,1,34495,"BA",4631,FALSE
"14879","2900702","ALAGOINHAS",-38.4033672448163,-12.1130123054871,2,33138,"BA",4631,FALSE
"24632","2902054","ARAÇAS",-38.2131741076701,-12.1779509762597,3,33383,"BA",4631,FALSE
"44546","2925204","POJUCA",-38.2486780331301,-12.3555188267481,4,38059,"BA",4631,FALSE
"54267","2929503","SÃO SEBASTIÃO DO PASSÉ",-38.4976677381954,-12.5169756532995,5,38890,"BA",4631,FALSE
"63496","2931400","TEODORO SAMPAIO",-38.6217260418692,-12.2643850118441,6,39276,"BA",4631,FALSE
"72475","2931707","TERRA NOVA",-38.599996289975,-12.390104973899,7,39330,"BA",4631,FALSE
"34620","2907558","CATURAMA",-42.3194172563559,-13.2334624208806,1,34509,"BA",4632,FALSE
"14880","2900504","ÉRICO CARDOSO",-42.0619990458212,-13.4002347287697,2,33090,"BA",4632,FALSE
"24633","2904209","BOTUPORÃ",-42.5347060582233,-13.3262301483893,3,33839,"BA",4632,FALSE
"44547","2919801","MACAÚBAS",-42.6929176732636,-13.108137853832,4,36978,"BA",4632,FALSE
"54268","2923605","PARAMIRIM",-42.2403594282675,-13.5196564206543,5,37737,"BA",4632,FALSE
"63497","2926905","RIO DO PIRES",-42.1477118284988,-13.1347555052662,6,38393,"BA",4632,FALSE
"14881","2907608","CENTRAL",-42.1047393946306,-11.1549434802481,1,34517,"BA",4633,FALSE
"24634","2912400","IBIPEBA",-42.1819635293675,-11.5728044876392,2,35475,"BA",4633,FALSE
"34621","2915353","ITAGUAÇU DA BAHIA",-42.2339782857431,-10.7814718439954,3,36080,"BA",4633,FALSE
"44548","2918506","JUSSARA",-41.8596472515798,-10.9474695970687,4,36714,"BA",4633,FALSE
"54269","2925600","PRESIDENTE DUTRA",-41.9983743026859,-11.2960483607959,5,38130,"BA",4633,FALSE
"63498","2929255","SÃO GABRIEL",-41.6940869348164,-11.0619013734329,6,39896,"BA",4633,FALSE
"72476","2932408","UIBAÍ",-42.1035130397472,-11.3790390287188,7,39470,"BA",4633,FALSE
"44549","2907707","CHORROCHÓ",-39.1891102393535,-9.27170711955745,1,34533,"BA",4634,TRUE
"14882","2601607","BELÉM DO SÃO FRANCISCO",-38.981939844233,-8.58356409792918,2,23310,"PE",4634,TRUE
"24635","2900207","ABARÉ",-39.3088829931846,-8.81786175506486,3,33030,"BA",4634,TRUE
"34622","2906824","CANUDOS",-38.993415497228,-10.0653568697868,4,30856,"BA",4634,TRUE
"54270","2909901","CURAÇÁ",-39.64741401926,-9.21928872848381,5,34975,"BA",4634,TRUE
"63499","2919900","MACURURÉ",-38.9146238693248,-9.28087834886688,6,36994,"BA",4634,TRUE
"72477","2927101","RODELAS",-38.6836336920922,-9.21835110818891,7,38431,"BA",4634,TRUE
"81496","2932002","UAUÁ",-39.4600877685677,-9.90379583837118,8,39390,"BA",4634,TRUE
"34623","2907806","CÍCERO DANTAS",-38.4525412086892,-10.5138595955199,1,34550,"BA",4635,FALSE
"14883","2901601","ANTAS",-38.2940291113589,-10.4065708930628,2,33316,"BA",4635,FALSE
"24636","2902658","BANZAÊ",-38.6543437365442,-10.6164718220127,3,33529,"BA",4635,FALSE
"44550","2910701","EUCLIDES DA CUNHA",-38.9158095963602,-10.4659623958163,4,35130,"BA",4635,FALSE
"54271","2910750","FÁTIMA",-38.2013482898025,-10.5936228169864,5,30899,"BA",4635,FALSE
"63500","2911857","HELIÓPOLIS",-38.314226475583,-10.7467739440974,6,30970,"BA",4635,FALSE
"72478","2923050","NOVO TRIUNFO",-38.4494289444852,-10.3681597003613,7,37621,"BA",4635,FALSE
"81497","2926608","RIBEIRA DO POMBAL",-38.4954154191218,-10.7699465682305,8,38334,"BA",4635,FALSE
"14884","2907905","CIPÓ",-38.5209416708889,-11.1132378545074,1,34576,"BA",4636,FALSE
"24637","2916500","ITAPICURU",-38.194781607985,-11.1884214896233,2,36315,"BA",4636,FALSE
"34624","2922904","NOVA SOURE",-38.5552516015883,-11.3050656026446,3,37591,"BA",4636,FALSE
"44551","2926509","RIBEIRA DO AMPARO",-38.3888046964301,-10.9742354311916,4,38318,"BA",4636,FALSE
"54272","2931905","TUCANO",-38.7908838900377,-10.9907638094452,5,39373,"BA",4636,FALSE
"44552","2908200","CONCEIÇÃO DA FEIRA",-38.9986829725675,-12.5072743943913,1,34630,"BA",4637,FALSE
"14885","2901700","ANTÔNIO CARDOSO",-39.1472081951207,-12.3795265314135,2,33332,"BA",4637,FALSE
"24638","2904852","CABACEIRAS DO PARAGUAÇU",-39.193855729059,-12.5656916671443,3,33960,"BA",4637,FALSE
"34625","2904902","CACHOEIRA",-38.8841341860394,-12.6417812606249,4,33979,"BA",4637,FALSE
"54273","2911600","GOVERNADOR MANGABEIRA",-39.0719704231938,-12.583004105139,5,35319,"BA",4637,FALSE
"63501","2928604","SANTO AMARO",-38.7630703915484,-12.566877844722,6,38717,"BA",4637,FALSE
"72479","2929305","SÃO GONÇALO DOS CAMPOS",-38.9424752079146,-12.4180637708936,7,38857,"BA",4637,FALSE
"24639","2908309","CONCEIÇÃO DO ALMEIDA",-39.2419351078095,-12.8560525259698,1,34657,"BA",4638,FALSE
"14886","2907301","CASTRO ALVES",-39.3641185245301,-12.7321630707136,2,34452,"BA",4638,FALSE
"34626","2909802","CRUZ DAS ALMAS",-39.1193860893342,-12.6845342347745,3,34959,"BA",4638,FALSE
"44553","2910206","DOM MACEDO COSTA",-39.1699039510541,-12.9115090456721,4,35033,"BA",4638,FALSE
"54274","2928703","SANTO ANTÔNIO DE JESUS",-39.2263846930941,-13.0062488178053,5,38733,"BA",4638,FALSE
"63502","2929107","SÃO FELIPE",-39.0950806544891,-12.8398919367588,6,38814,"BA",4638,FALSE
"72480","2929602","SAPEAÇU",-39.2139655421411,-12.7263665898438,7,38911,"BA",4638,FALSE
"81498","2933174","VARZEDO",-39.3909185540236,-12.9560147072004,8,39624,"BA",4638,FALSE
"34627","2908408","CONCEIÇÃO DO COITÉ",-39.257042665689,-11.5195876175171,1,34673,"BA",4639,FALSE
"14887","2902104","ARACI",-39.0756676336524,-11.2138370856954,2,33413,"BA",4639,FALSE
"24640","2903276","BARROCAS",-39.0968316669458,-11.5360295516557,3,30775,"BA",4639,FALSE
"44554","2913309","ICHU",-39.1499304164098,-11.7314944308468,4,35670,"BA",4639,FALSE
"54275","2926103","RETIROLÂNDIA",-39.3949323218986,-11.4922760043091,5,38237,"BA",4639,FALSE
"63503","2926301","RIACHÃO DO JACUÍPE",-39.4213293168559,-11.8109888530437,6,38270,"BA",4639,FALSE
"72481","2928000","SANTALUZ",-39.4957729770733,-11.2217950900117,7,38610,"BA",4639,FALSE
"81499","2930501","SERRINHA",-38.9898264915852,-11.6641634918101,8,39098,"BA",4639,FALSE
"9840","2933000","VALENTE",-39.4517333381678,-11.3840459384824,9,39594,"BA",4639,FALSE
"24641","2908507","CONCEIÇÃO DO JACUÍPE",-38.7400519653833,-12.3378653062175,1,34690,"BA",4640,FALSE
"14888","2901106","AMÉLIA RODRIGUES",-38.7181236933684,-12.420497181722,2,33219,"BA",4640,FALSE
"34628","2908903","CORAÇÃO DE MARIA",-38.7868520952382,-12.2138904553582,3,34770,"BA",4640,FALSE
"44555","2910800","FEIRA DE SANTANA",-39.0372671899938,-12.1897811916611,4,35157,"BA",4640,FALSE
"54276","2928604","SANTO AMARO",-38.7630703915484,-12.566877844722,5,38717,"BA",4640,FALSE
"63504","2931400","TEODORO SAMPAIO",-38.6217260418692,-12.2643850118441,6,39276,"BA",4640,FALSE
"72482","2931707","TERRA NOVA",-38.599996289975,-12.390104973899,7,39330,"BA",4640,FALSE
"14889","2908606","CONDE",-37.68054043399,-11.8267159365242,1,34711,"BA",4641,FALSE
"24642","2910602","ESPLANADA",-37.8878066386318,-11.935593390141,2,35114,"BA",4641,FALSE
"34629","2917904","JANDAÍRA",-37.5946706426828,-11.5976420511127,3,36595,"BA",4641,FALSE
"44556","2927002","RIO REAL",-37.9161033733213,-11.5453063472772,4,38415,"BA",4641,FALSE
"24643","2908804","CONTENDAS DO SINCORÁ",-41.0936516708351,-13.8383460474277,1,34754,"BA",4642,FALSE
"14890","2902807","BARRA DA ESTIVA",-41.0980924568356,-13.6504852066669,2,33553,"BA",4642,FALSE
"34630","2917201","ITUAÇU",-41.3900069487786,-13.837100976632,3,36455,"BA",4642,FALSE
"44557","2920403","MANOEL VITORINO",-40.547598194764,-14.0508747636213,4,37095,"BA",4642,FALSE
"54277","2921450","MIRANTE",-40.7640874518054,-14.1678207203732,5,37303,"BA",4642,FALSE
"63505","2931004","TANHAÇU",-41.1954123261574,-14.1459644578913,6,39195,"BA",4642,FALSE
"24644","2908903","CORAÇÃO DE MARIA",-38.7868520952382,-12.2138904553582,1,34770,"BA",4643,FALSE
"14891","2908507","CONCEIÇÃO DO JACUÍPE",-38.7400519653833,-12.3378653062175,2,34690,"BA",4643,FALSE
"34631","2910800","FEIRA DE SANTANA",-39.0372671899938,-12.1897811916611,3,35157,"BA",4643,FALSE
"44558","2914505","IRARÁ",-38.7555621833372,-12.0511455635892,4,35912,"BA",4643,FALSE
"54278","2924108","PEDRÃO",-38.6426003916493,-12.1308573489407,5,37834,"BA",4643,FALSE
"63506","2928307","SANTANÓPOLIS",-38.8618091453201,-11.9745278234258,6,38679,"BA",4643,FALSE
"72483","2931400","TEODORO SAMPAIO",-38.6217260418692,-12.2643850118441,7,39276,"BA",4643,FALSE
"34632","2909109","CORIBE",-44.3762295846871,-13.8147757232214,1,34819,"BA",4644,FALSE
"63507","2929057","SÃO FÉLIX DO CORIBE",-44.02967274786,-13.5519462226302,2,38822,"BA",4644,FALSE
"14892","2907103","CARINHANHA",-43.8485050707334,-14.0209290942643,3,34410,"BA",4644,FALSE
"24645","2908101","COCOS",-45.2199434727141,-14.4969254621342,4,34614,"BA",4644,FALSE
"44559","2910776","FEIRA DA MATA",-44.2322190909121,-14.1317398990411,5,35149,"BA",4644,FALSE
"54279","2917359","JABORANDI",-45.4421126416846,-14.0330449643374,6,30678,"BA",4644,FALSE
"34633","2909208","CORONEL JOÃO SÁ",-37.9593829044537,-10.2644560638361,1,34835,"BA",4645,TRUE
"14893","2801405","CARIRA",-37.7105653682185,-10.3636808225434,2,31275,"SE",4645,TRUE
"24646","2900355","ADUSTINA",-38.03708768212,-10.5623824850406,3,33065,"BA",4645,TRUE
"44560","2918100","JEREMOABO",-38.552569026509,-9.93899053045144,4,36633,"BA",4645,TRUE
"54280","2923803","PARIPIRANGA",-37.9008169084487,-10.6167098145764,5,37770,"BA",4645,TRUE
"63508","2924207","PEDRO ALEXANDRE",-37.9503357789534,-10.0631905010902,6,37850,"BA",4645,TRUE
"72484","2930766","SÍTIO DO QUINTO",-38.1564174644459,-10.3282244212671,7,39900,"BA",4645,TRUE
"14894","2909307","CORRENTINA",-45.3949924473763,-13.4670289503702,1,34851,"BA",4646,TRUE
"34634","2928109","SANTA MARIA DA VITÓRIA",-44.3799789673659,-13.2183503414546,2,38636,"BA",4646,TRUE
"44561","2928901","SÃO DESIDÉRIO",-45.4901886141767,-12.8043933674629,3,38776,"BA",4646,TRUE
"54281","5209408","GUARANI DE GOIÁS",-46.4319383669205,-13.8900210752336,4,93831,"GO",4646,TRUE
"63509","5219803","SÃO DOMINGOS",-46.4868410808021,-13.5368851383243,5,95915,"GO",4646,TRUE
"24647","2917359","JABORANDI",-45.4421126416846,-14.0330449643374,6,30678,"BA",4646,TRUE
"24648","2909406","COTEGIPE",-44.3279958749004,-11.7111154629899,1,34878,"BA",4647,FALSE
"14895","2901403","ANGICAL",-44.6477239081682,-11.9966394324494,2,33278,"BA",4647,FALSE
"34635","2909703","CRISTÓPOLIS",-44.2588454170907,-12.1939949240066,3,34932,"BA",4647,FALSE
"44562","2920452","MANSIDÃO",-44.1083753238078,-11.1280672239775,4,39772,"BA",4647,FALSE
"54282","2926202","RIACHÃO DAS NEVES",-45.2177922257431,-11.6230384353669,5,38253,"BA",4647,FALSE
"63510","2928406","SANTA RITA DE CÁSSIA",-44.5558327514746,-11.007987079027,6,35491,"BA",4647,FALSE
"72485","2933455","WANDERLEY",-43.9067345336418,-11.8089218243049,7,39993,"BA",4647,FALSE
"14896","2909505","CRAVOLÂNDIA",-39.7844623816894,-13.424003443245,1,34894,"BA",4648,FALSE
"24649","2916708","ITAQUARA",-39.8984579917135,-13.4488914055096,2,36358,"BA",4648,FALSE
"34636","2927903","SANTA INÊS",-39.8488061594289,-13.2847063144889,3,38598,"BA",4648,FALSE
"44563","2932101","UBAÍRA",-39.679320115032,-13.275977116065,4,39411,"BA",4648,FALSE
"54283","2933505","WENCESLAU GUIMARÃES",-39.6192189204228,-13.6285427901077,5,39691,"BA",4648,FALSE
"34637","2909604","CRISÓPOLIS",-38.1674491320598,-11.5076774619918,1,34916,"BA",4649,FALSE
"14897","2900306","ACAJUTIBA",-37.9978309159575,-11.6691031441173,2,33057,"BA",4649,FALSE
"24650","2901908","APORÁ",-38.1980899163802,-11.7244613333929,3,33375,"BA",4649,FALSE
"44564","2913705","INHAMBUPE",-38.4161234194679,-11.791394740583,4,35750,"BA",4649,FALSE
"54284","2916500","ITAPICURU",-38.194781607985,-11.1884214896233,5,36315,"BA",4649,FALSE
"63511","2923100","OLINDINA",-38.3539513071163,-11.419549878924,6,37630,"BA",4649,FALSE
"72486","2927002","RIO REAL",-37.9161033733213,-11.5453063472772,7,38415,"BA",4649,FALSE
"63512","2909703","CRISTÓPOLIS",-44.2588454170907,-12.1939949240066,1,34932,"BA",4650,FALSE
"14898","2901403","ANGICAL",-44.6477239081682,-11.9966394324494,2,33278,"BA",4650,FALSE
"24651","2902500","BAIANÓPOLIS",-44.4402303763644,-12.6571247537425,3,33499,"BA",4650,FALSE
"34638","2904407","BREJOLÂNDIA",-43.8247637831164,-12.4993738039754,4,33871,"BA",4650,FALSE
"44565","2907400","CATOLÂNDIA",-44.7016460018046,-12.2731330459526,5,34479,"BA",4650,FALSE
"54285","2909406","COTEGIPE",-44.3279958749004,-11.7111154629899,6,34878,"BA",4650,FALSE
"72487","2930907","TABOCAS DO BREJO VELHO",-44.155648410803,-12.479855187161,7,39179,"BA",4650,FALSE
"81500","2933455","WANDERLEY",-43.9067345336418,-11.8089218243049,8,39993,"BA",4650,FALSE
"34639","2909802","CRUZ DAS ALMAS",-39.1193860893342,-12.6845342347745,1,34959,"BA",4651,FALSE
"14899","2904852","CABACEIRAS DO PARAGUAÇU",-39.193855729059,-12.5656916671443,2,33960,"BA",4651,FALSE
"24652","2908309","CONCEIÇÃO DO ALMEIDA",-39.2419351078095,-12.8560525259698,3,34657,"BA",4651,FALSE
"44566","2920601","MARAGOGIPE",-38.9385475416125,-12.8226588327993,4,37133,"BA",4651,FALSE
"54286","2922300","MURITIBA",-39.0845116741423,-12.6215489379506,5,37478,"BA",4651,FALSE
"63513","2929008","SÃO FÉLIX",-38.9986430061267,-12.6749941371733,6,38792,"BA",4651,FALSE
"72488","2929107","SÃO FELIPE",-39.0950806544891,-12.8398919367588,7,38814,"BA",4651,FALSE
"81501","2929602","SAPEAÇU",-39.2139655421411,-12.7263665898438,8,38911,"BA",4651,FALSE
"63514","2909901","CURAÇÁ",-39.64741401926,-9.21928872848381,1,34975,"BA",4652,TRUE
"14900","2603009","CABROBÓ",-39.3293522632327,-8.38655100386894,2,23590,"PE",4652,TRUE
"24653","2609808","OROCÓ",-39.5910731781305,-8.47211512862501,3,24953,"PE",4652,TRUE
"34640","2612604","SANTA MARIA DA BOA VISTA",-39.9143557362293,-8.62972574279931,4,25518,"PE",4652,TRUE
"44567","2900207","ABARÉ",-39.3088829931846,-8.81786175506486,5,33030,"BA",4652,TRUE
"54287","2907707","CHORROCHÓ",-39.1891102393535,-9.27170711955745,6,34533,"BA",4652,TRUE
"72489","2917706","JAGUARARI",-40.0748747608822,-10.0327733890149,7,36552,"BA",4652,TRUE
"81502","2918407","JUAZEIRO",-40.2731182589873,-9.5444983858648,8,36692,"BA",4652,TRUE
"9841","2932002","UAUÁ",-39.4600877685677,-9.90379583837118,9,39390,"BA",4652,TRUE
"34641","2910057","DIAS D'ÁVILA",-38.2826564947213,-12.601455036795,1,30872,"BA",4653,FALSE
"14901","2905701","CAMAÇARI",-38.2063220691791,-12.6659078498269,2,34134,"BA",4653,FALSE
"24654","2906501","CANDEIAS",-38.4812005724088,-12.6783719027,3,34290,"BA",4653,FALSE
"44568","2921005","MATA DE SÃO JOÃO",-38.155248093558,-12.4823342007548,4,37214,"BA",4653,FALSE
"54288","2929503","SÃO SEBASTIÃO DO PASSÉ",-38.4976677381954,-12.5169756532995,5,38890,"BA",4653,FALSE
"63515","2930709","SIMÕES FILHO",-38.4008198455669,-12.7682268859902,6,39136,"BA",4653,FALSE
"24655","2910107","DOM BASÍLIO",-41.7121031021141,-13.8562829861868,1,35017,"BA",4654,FALSE
"34642","2919504","LIVRAMENTO DE NOSSA SENHORA",-41.9908494871909,-13.810688108947,2,36919,"BA",4654,FALSE
"44569","2926707","RIO DE CONTAS",-41.7405452094484,-13.5871440696314,3,38350,"BA",4654,FALSE
"14902","2904605","BRUMADO",-41.6890766556565,-14.1679429666192,4,33910,"BA",4654,FALSE
"24656","2910206","DOM MACEDO COSTA",-39.1699039510541,-12.9115090456721,1,35033,"BA",4655,FALSE
"14903","2908309","CONCEIÇÃO DO ALMEIDA",-39.2419351078095,-12.8560525259698,2,34657,"BA",4655,FALSE
"34643","2928703","SANTO ANTÔNIO DE JESUS",-39.2263846930941,-13.0062488178053,3,38733,"BA",4655,FALSE
"44570","2929107","SÃO FELIPE",-39.0950806544891,-12.8398919367588,4,38814,"BA",4655,FALSE
"24657","2910305","ELÍSIO MEDRADO",-39.5263354229153,-12.9348723905451,1,35050,"BA",4656,FALSE
"14904","2901007","AMARGOSA",-39.6262958496556,-13.0408836836026,2,33197,"BA",4656,FALSE
"34644","2928505","SANTA TERESINHA",-39.5727846335655,-12.7342529431086,3,38695,"BA",4656,FALSE
"44571","2929404","SÃO MIGUEL DAS MATAS",-39.4233697876907,-13.0540750178729,4,38873,"BA",4656,FALSE
"54289","2933174","VARZEDO",-39.3909185540236,-12.9560147072004,5,39624,"BA",4656,FALSE
"54290","2910503","ENTRE RIOS",-38.0450413295522,-12.072186848172,1,35092,"BA",4657,FALSE
"14905","2900702","ALAGOINHAS",-38.4033672448163,-12.1130123054871,2,33138,"BA",4657,FALSE
"24658","2901908","APORÁ",-38.1980899163802,-11.7244613333929,3,33375,"BA",4657,FALSE
"34645","2902054","ARAÇAS",-38.2131741076701,-12.1779509762597,4,33383,"BA",4657,FALSE
"44572","2907004","CARDEAL DA SILVA",-37.9375358828541,-12.0367999059399,5,34398,"BA",4657,FALSE
"63516","2910602","ESPLANADA",-37.8878066386318,-11.935593390141,6,35114,"BA",4657,FALSE
